order_id,customer_id,product_id,order_date,ship_date,quantity,discount_percent,courier_partner
ORD035879,C3457,P005,2025-11-14,2025-11-17,5,0.05,FedEx
ORD035880,C2566,P003,2025-05-09,2025-05-10,3,0.25,DHL
ORD035881,C2963,P006,2025-04-20,2025-04-21,1,0.10,DHL
ORD035882,C3163,P003,2025-03-18,2025-03-20,3,0.15,BlueDart
ORD035883,C0754,P003,2025-02-18,2025-02-22,4,0.30,DHL
ORD035884,C0554,P001,2025-07-14,2025-07-16,2,0.05,BlueDart
ORD035885,C3839,P007,2025-01-12,2025-01-15,3,0.00,BlueDart
ORD035886,C0672,P006,2025-12-26,2025-12-28,2,0.00,BlueDart
ORD035887,C4991,P005,2025-07-31,2025-08-02,3,0.15,FedEx
ORD035888,C4159,P003,2025-03-02,2025-03-14,1,0.30,SwiftEx
ORD035889,C0301,P001,2025-01-19,2025-01-23,1,0.10,DHL
ORD035890,C0326,P005,2025-08-19,2025-09-01,4,0.10,SwiftEx
ORD035891,C4645,P001,2026-04-14,2026-04-17,2,0.00,BlueDart
ORD035892,C4109,P001,2025-05-20,2025-05-22,3,0.10,BlueDart
ORD035893,C3087,P001,2026-02-22,2026-03-04,2,0.10,SwiftEx
ORD035894,C0142,P001,2026-01-22,2026-01-25,3,0.00,DHL
ORD035895,C1409,P003,2025-05-05,2025-05-08,1,0.30,FedEx
ORD035896,C1312,P007,2026-04-01,2026-04-02,3,0.00,BlueDart
ORD035897,C3186,P001,2025-04-10,2025-04-25,3,0.10,SwiftEx
ORD035898,C1390,P006,2025-04-01,2025-04-05,1,0.05,BlueDart
ORD035899,C4397,P003,2025-12-14,2025-12-15,4,0.30,BlueDart
ORD035900,C3237,P003,2026-03-17,2026-03-27,5,0.20,SwiftEx
ORD035901,C3370,P001,2025-10-04,2025-10-06,3,0.15,DHL
ORD035902,C0903,P003,2025-09-11,2025-09-13,1,0.15,FedEx
ORD035903,C0150,P005,2025-05-15,2025-05-16,5,0.05,FedEx
ORD035904,C2441,P007,2025-04-17,2025-04-21,5,0.10,DHL
ORD035905,C1460,P007,2025-04-22,2025-04-24,5,0.10,BlueDart
ORD035906,C1865,P005,2025-07-14,2025-07-26,5,0.00,SwiftEx
ORD035907,C1784,P006,2025-04-12,2025-04-28,4,0.10,SwiftEx
ORD035908,C2792,P007,2025-12-17,2025-12-18,4,0.05,DHL
ORD035909,C4716,P004,2026-03-30,2026-04-03,5,0.10,BlueDart
ORD035910,C0869,P003,2025-06-14,2025-06-18,3,0.15,DHL
ORD035911,C1661,P003,2025-04-30,2025-05-03,4,0.30,BlueDart
ORD035912,C1320,P001,2025-09-21,2025-09-22,3,0.15,BlueDart
ORD035913,C3281,P007,2025-02-20,2025-03-05,3,0.15,SwiftEx
ORD035914,C2903,P005,2026-02-23,2026-02-27,2,0.10,DHL
ORD035915,C4188,P001,2026-02-28,2026-03-13,1,0.10,SwiftEx
ORD035916,C2430,P003,2025-08-10,2025-08-14,4,0.30,FedEx
ORD035917,C3333,P007,2025-02-27,2025-03-10,3,0.15,SwiftEx
ORD035918,C0163,P005,2026-03-25,2026-03-27,4,0.05,FedEx
ORD035919,C3743,P002,2026-01-13,2026-01-15,4,0.05,FedEx
ORD035920,C0534,P006,2025-02-20,2025-03-08,3,0.15,SwiftEx
ORD035921,C3233,P002,2025-01-17,2025-01-19,3,0.05,FedEx
ORD035922,C1594,P004,2025-02-17,2025-03-01,2,0.00,SwiftEx
ORD035923,C0750,P005,2025-04-22,2025-05-04,1,0.00,SwiftEx
ORD035924,C1724,P007,2025-12-22,2025-12-25,2,0.05,DHL
ORD035925,C3235,P005,2025-11-26,2025-11-28,1,0.10,DHL
ORD035926,C3773,P003,2025-10-06,2025-10-07,2,0.15,FedEx
ORD035927,C0252,P004,2025-01-05,2025-01-08,5,0.10,BlueDart
ORD035928,C4733,P003,2025-04-19,2025-05-05,2,0.30,SwiftEx
ORD035929,C0246,P004,2026-03-12,2026-03-28,4,0.00,SwiftEx
ORD035930,C4775,P002,2025-07-15,2025-07-19,2,0.05,DHL
ORD035931,C2757,P001,2025-05-25,2025-05-28,1,0.10,FedEx
ORD035932,C0114,P006,2025-09-10,2025-09-12,4,0.10,FedEx
ORD035933,C3129,P005,2025-08-05,2025-08-17,5,0.10,SwiftEx
ORD035934,C2177,P002,2025-06-15,2025-06-16,4,0.00,DHL
ORD035935,C3161,P002,2026-01-04,2026-01-06,1,0.05,BlueDart
ORD035936,C4764,P005,2025-09-03,2025-09-19,5,0.05,SwiftEx
ORD035937,C0169,P007,2025-01-21,2025-01-24,1,0.15,DHL
ORD035938,C4460,P003,2025-12-18,2025-12-22,5,0.30,BlueDart
ORD035939,C2481,P006,2026-01-23,2026-01-25,5,0.00,FedEx
ORD035940,C4609,P001,2025-01-24,2025-01-26,4,0.10,BlueDart
ORD035941,C2900,P002,2026-02-14,2026-02-15,1,0.05,DHL
ORD035942,C3395,P007,2025-07-09,2025-07-10,2,0.05,FedEx
ORD035943,C0509,P006,2025-12-23,2026-01-07,5,0.00,SwiftEx
ORD035944,C1857,P007,2025-09-29,2025-10-02,4,0.00,DHL
ORD035945,C1349,P001,2025-08-08,2025-08-10,4,0.10,DHL
ORD035946,C1148,P002,2025-08-01,2025-08-02,2,0.10,BlueDart
ORD035947,C0283,P002,2026-04-04,2026-04-19,3,0.05,SwiftEx
ORD035948,C2154,P001,2025-05-06,2025-05-08,2,0.05,DHL
ORD035949,C4873,P006,2025-05-08,2025-05-11,5,0.00,BlueDart
ORD035950,C4269,P001,2025-05-16,2025-05-19,4,0.05,DHL
ORD035951,C3555,P004,2025-08-14,2025-08-26,1,0.00,SwiftEx
ORD035952,C3802,P001,2025-12-08,2025-12-22,2,0.00,SwiftEx
ORD035953,C1973,P001,2026-02-14,2026-02-17,3,0.00,BlueDart
ORD035954,C0039,P003,2026-01-07,2026-01-18,1,0.25,SwiftEx
ORD035955,C1211,P001,2026-02-06,2026-02-08,5,0.00,FedEx
ORD035956,C0927,P007,2025-04-17,2025-04-21,2,0.15,DHL
ORD035957,C3271,P003,2025-03-26,2025-03-28,4,0.15,DHL
ORD035958,C1799,P001,2025-09-26,2025-09-30,4,0.00,BlueDart
ORD035959,C1078,P003,2025-09-27,2025-09-30,3,0.15,BlueDart
ORD035960,C2475,P005,2026-03-28,2026-03-30,5,0.00,BlueDart
ORD035961,C2021,P001,2025-12-01,2025-12-15,4,0.00,SwiftEx
ORD035962,C0096,P001,2025-02-17,2025-02-19,1,0.15,FedEx
ORD035963,C3791,P002,2025-05-23,2025-05-27,5,0.05,DHL
ORD035964,C1931,P001,2025-06-01,2025-06-04,4,0.00,DHL
ORD035965,C3003,P003,2026-03-22,2026-03-25,4,0.30,FedEx
ORD035966,C1695,P002,2025-01-04,2025-01-17,5,0.15,SwiftEx
ORD035967,C3573,P001,2025-04-24,2025-05-06,4,0.10,SwiftEx
ORD035968,C3261,P006,2025-10-21,2025-10-25,2,0.15,DHL
ORD035969,C4305,P003,2025-12-13,2025-12-23,5,0.25,SwiftEx
ORD035970,C2128,P006,2026-02-19,2026-02-21,3,0.05,BlueDart
ORD035971,C3472,P006,2025-11-19,2025-11-22,2,0.00,DHL
ORD035972,C4903,P006,2025-12-20,2026-01-01,1,0.00,SwiftEx
ORD035973,C4240,P004,2025-05-24,2025-05-26,4,0.05,FedEx
ORD035974,C2477,P006,2025-07-03,2025-07-04,4,0.10,FedEx
ORD035975,C1876,P003,2025-11-02,2025-11-05,3,0.25,BlueDart
ORD035976,C4405,P001,2025-04-03,2025-04-04,5,0.10,BlueDart
ORD035977,C4681,P002,2026-01-04,2026-01-05,1,0.00,BlueDart
ORD035978,C2909,P001,2026-01-28,2026-01-30,5,0.00,DHL
ORD035979,C4731,P003,2025-09-01,2025-09-02,4,0.20,BlueDart
ORD035980,C3958,P007,2025-10-09,2025-10-20,3,0.00,SwiftEx
ORD035981,C0495,P006,2026-01-22,2026-01-24,1,0.05,FedEx
ORD035982,C4501,P004,2025-09-07,2025-09-09,2,0.15,DHL
ORD035983,C4206,P007,2025-02-05,2025-02-06,3,0.15,DHL
ORD035984,C4881,P002,2025-03-22,,2,0.10,SwiftEx
ORD035985,C2072,P007,2025-06-27,2025-06-30,3,0.15,FedEx
ORD035986,C1778,P003,2026-03-22,2026-04-05,3,0.15,SwiftEx
ORD035987,C1813,P004,2025-08-09,2025-08-10,5,0.15,DHL
ORD035988,C0304,P007,2025-04-20,2025-04-24,2,0.15,DHL
ORD035989,C4579,P006,2026-01-17,2026-01-19,4,0.15,BlueDart
ORD035990,C4558,P001,2025-04-29,2025-05-02,2,0.10,DHL
ORD035991,C0717,P004,2026-01-12,2026-01-15,4,0.15,BlueDart
ORD035992,C3827,P004,2026-03-24,2026-03-28,4,0.00,FedEx
ORD035993,C4617,P007,2025-01-19,2025-01-21,4,0.10,BlueDart
ORD035994,C4168,P006,2025-01-18,2025-01-20,5,0.00,DHL
ORD035995,C0012,P002,2026-04-18,2026-04-29,2,0.10,SwiftEx
ORD035996,C0341,P002,2026-02-11,2026-02-22,1,0.00,SwiftEx
ORD035997,C3211,P007,2025-09-13,2025-09-14,1,0.05,BlueDart
ORD035998,C4142,P001,2025-05-15,2025-05-26,3,0.10,SwiftEx
ORD035999,C0871,P004,2025-05-18,2025-05-22,2,0.10,BlueDart
ORD036000,C4699,P006,2025-01-29,2025-01-30,2,0.00,FedEx
ORD036001,C0422,P004,2026-01-08,2026-01-20,4,0.00,SwiftEx
ORD036002,C1626,P002,2025-11-29,2025-11-30,5,0.10,DHL
ORD036003,C4577,P007,2026-01-21,2026-01-23,3,0.05,BlueDart
ORD036004,C1523,P007,2025-09-30,2025-10-01,3,0.15,BlueDart
ORD036005,C4232,P005,2025-07-22,2025-07-24,5,0.00,FedEx
ORD036006,C1393,P004,2025-02-11,2025-02-12,2,0.15,FedEx
ORD036007,C4993,P005,2025-06-25,2025-06-26,5,0.00,BlueDart
ORD036008,C0120,P004,2026-01-08,2026-01-09,2,0.00,BlueDart
ORD036009,C4068,P003,2025-03-22,2025-03-26,5,0.30,BlueDart
ORD036010,C3149,P003,2026-02-10,2026-02-13,2,0.15,FedEx
ORD036011,C1868,P006,2025-09-23,2025-10-07,1,0.05,SwiftEx
ORD036012,C2994,P007,2025-06-22,2025-07-07,5,0.10,SwiftEx
ORD036013,C0509,P006,2026-04-07,2026-04-11,4,0.00,FedEx
ORD036014,C1946,P003,2025-01-11,2025-01-13,1,0.15,BlueDart
ORD036015,C2635,P002,2026-01-23,2026-01-27,5,0.15,BlueDart
ORD036016,C4748,P002,2026-01-17,2026-01-21,4,0.00,BlueDart
ORD036017,C1811,P007,2025-10-31,2025-11-16,4,0.15,SwiftEx
ORD036018,C0201,P004,2026-01-20,2026-01-22,5,0.05,DHL
ORD036019,C2438,P002,2026-02-20,2026-03-04,1,0.00,SwiftEx
ORD036020,C2661,P007,2025-06-01,2025-06-02,3,0.15,DHL
ORD036021,C3308,P005,2025-01-14,2025-01-18,3,0.05,FedEx
ORD036022,C1983,P007,2025-02-08,2025-02-10,1,0.00,FedEx
ORD036023,C4262,P005,2026-01-16,2026-01-17,2,0.10,BlueDart
ORD036024,C1740,P005,2025-03-03,2025-03-17,1,0.15,SwiftEx
ORD036025,C3030,P002,2025-05-10,2025-05-24,4,0.00,SwiftEx
ORD036026,C2570,P007,2025-09-28,2025-10-11,3,0.15,SwiftEx
ORD036027,C3929,P004,2026-04-03,2026-04-07,3,0.05,FedEx
ORD036028,C1185,P003,2025-05-01,2025-05-02,3,0.15,DHL
ORD036029,C1466,P006,2025-04-17,2025-04-19,3,0.05,BlueDart
ORD036030,C0863,P004,2025-07-20,2025-07-23,5,0.15,BlueDart
ORD036031,C0194,P005,2025-11-03,2025-11-06,4,0.05,BlueDart
ORD036032,C3887,P007,2025-01-06,2025-01-19,4,0.00,SwiftEx
ORD036033,C3358,P006,2026-03-23,2026-03-26,1,0.00,FedEx
ORD036034,C4201,P007,2025-08-06,2025-08-10,3,0.05,BlueDart
ORD036035,C4882,P005,2026-01-21,2026-01-23,3,0.10,DHL
ORD036036,C1172,P007,2025-02-24,2025-03-11,1,0.10,SwiftEx
ORD036037,C2837,P003,2025-09-10,2025-09-13,5,0.25,FedEx
ORD036038,C3490,P004,2025-04-22,2025-05-02,3,0.00,SwiftEx
ORD036039,C3995,P006,2026-02-04,2026-02-17,2,0.00,SwiftEx
ORD036040,C3129,P004,2026-03-03,2026-03-14,2,0.05,SwiftEx
ORD036041,C1741,P006,2025-11-16,2025-11-18,1,0.15,DHL
ORD036042,C0519,P005,2025-10-27,2025-10-31,2,0.10,FedEx
ORD036043,C2138,P004,2026-02-21,2026-02-24,4,0.05,BlueDart
ORD036044,C0338,P001,2025-08-05,2025-08-07,4,0.10,FedEx
ORD036045,C2539,P003,2026-02-24,2026-02-25,5,0.20,BlueDart
ORD036046,C0461,P007,2025-10-01,2025-10-03,2,0.15,BlueDart
ORD036047,C3526,P007,2026-02-02,2026-02-03,4,0.10,DHL
ORD036048,C2910,P003,2025-10-14,2025-10-18,1,0.15,BlueDart
ORD036049,C3036,P001,2026-02-27,2026-03-02,4,0.10,FedEx
ORD036050,C2126,P003,2025-02-13,2025-02-16,3,0.25,DHL
ORD036051,C3459,P007,2025-07-26,2025-07-29,1,0.05,BlueDart
ORD036052,C1564,P004,2025-07-24,2025-07-27,4,0.15,FedEx
ORD036053,C3933,P006,2025-11-30,2025-12-02,5,0.10,DHL
ORD036054,C4559,P001,2025-12-31,2026-01-04,4,0.05,BlueDart
ORD036055,C0546,P007,2025-12-22,2025-12-25,4,0.05,FedEx
ORD036056,C2622,P007,2025-07-22,2025-08-01,4,0.05,SwiftEx
ORD036057,C2075,P003,2026-03-21,2026-03-22,4,0.30,DHL
ORD036058,C3913,P007,2026-02-10,2026-02-13,1,0.10,BlueDart
ORD036059,C2044,P002,2025-10-25,2025-11-10,2,0.05,SwiftEx
ORD036060,C3289,P004,2026-04-07,2026-04-18,5,0.10,SwiftEx
ORD036061,C2302,P001,2025-11-07,2025-11-09,2,0.05,DHL
ORD036062,C1868,P005,2025-03-29,2025-03-30,4,0.05,DHL
ORD036063,C3613,P006,2025-10-22,2025-11-02,2,0.05,SwiftEx
ORD036064,C3243,P007,2025-03-01,2025-03-03,2,0.00,DHL
ORD036065,C2793,P007,2025-05-27,2025-05-31,5,0.15,BlueDart
ORD036066,C4820,P007,2025-06-12,2025-06-14,2,0.00,FedEx
ORD036067,C4038,P006,2025-02-28,2025-03-02,1,0.00,DHL
ORD036068,C2158,P004,2025-02-20,2025-02-22,4,0.15,FedEx
ORD036069,C2366,P007,2025-02-03,2025-02-07,4,0.10,DHL
ORD036070,C4618,P003,2025-11-24,2025-11-27,2,0.15,DHL
ORD036071,C4435,P001,2025-04-20,2025-04-24,1,0.05,DHL
ORD036072,C2755,P005,2025-08-16,2025-08-20,4,0.05,BlueDart
ORD036073,C0988,P004,2025-05-16,2025-05-29,4,0.05,SwiftEx
ORD036074,C0378,P001,2025-12-10,2025-12-13,3,0.15,FedEx
ORD036075,C0313,P005,2026-02-13,2026-03-01,2,0.10,SwiftEx
ORD036076,C4570,P003,2025-05-22,2025-06-02,1,0.20,SwiftEx
ORD036077,C1265,P004,2026-02-25,2026-03-09,5,0.15,SwiftEx
ORD036078,C4611,P007,2025-03-15,2025-03-31,2,0.00,SwiftEx
ORD036079,C1262,P005,2025-05-13,2025-05-14,2,0.15,FedEx
ORD036080,C2123,P004,2025-04-05,2025-04-19,4,0.05,SwiftEx
ORD036081,C1553,P007,2025-04-11,2025-04-21,4,0.05,SwiftEx
ORD036082,C0505,P005,2025-12-29,2026-01-14,5,0.10,SwiftEx
ORD036083,C0356,P001,2026-03-11,2026-03-13,1,0.00,BlueDart
ORD036084,C4931,P006,2025-04-25,2025-04-26,3,0.10,BlueDart
ORD036085,C2613,P006,2025-05-28,2025-06-08,2,0.05,SwiftEx
ORD036086,C0887,P005,2025-08-22,2025-08-25,1,0.00,DHL
ORD036087,C1069,P004,2025-09-15,2025-09-19,1,0.10,DHL
ORD036088,C4775,P004,2026-03-30,2026-04-03,5,0.15,DHL
ORD036089,C3612,P003,2025-11-03,2025-11-05,4,0.25,DHL
ORD036090,C2421,P001,2025-11-01,2025-11-05,3,0.15,BlueDart
ORD036091,C3792,P003,2025-12-01,2025-12-03,2,0.15,FedEx
ORD036092,C0032,P004,2025-11-23,2025-11-24,1,0.15,DHL
ORD036093,C4452,P003,2026-01-11,2026-01-12,1,0.30,BlueDart
ORD036094,C0577,P003,2025-12-17,2025-12-20,4,0.25,DHL
ORD036095,C4264,P007,2025-05-19,2025-06-02,3,0.10,SwiftEx
ORD036096,C1861,P003,2025-06-09,2025-06-12,5,0.30,FedEx
ORD036097,C4860,P004,2025-06-21,2025-06-25,2,0.00,FedEx
ORD036098,C4579,P004,2025-01-25,2025-01-26,2,0.00,DHL
ORD036099,C0260,P004,2026-01-07,2026-01-19,3,0.15,SwiftEx
ORD036100,C0399,P002,2025-06-13,2025-06-26,5,0.15,SwiftEx
ORD036101,C2615,P002,2025-11-24,2025-11-28,1,0.15,DHL
ORD036102,C3475,P005,2025-06-13,2025-06-25,4,0.05,SwiftEx
ORD036103,C2526,P001,2025-02-16,2025-02-26,5,0.00,SwiftEx
ORD036104,C4219,P004,2025-06-13,2025-06-17,4,0.05,DHL
ORD036105,C1307,P001,2025-08-23,2025-08-25,4,0.15,BlueDart
ORD036106,C4597,P002,2025-08-21,2025-08-25,1,0.10,DHL
ORD036107,C2858,P004,2025-04-11,2025-04-12,2,0.15,DHL
ORD036108,C3623,P006,2026-01-27,2026-01-29,2,0.10,FedEx
ORD036109,C4628,P006,2025-12-14,2025-12-25,2,0.05,SwiftEx
ORD036110,C1988,P001,2025-04-04,2025-04-08,4,0.05,DHL
ORD036111,C0668,P002,2025-03-17,2025-03-18,1,0.05,FedEx
ORD036112,C2687,P001,2026-04-24,2026-04-28,2,0.05,BlueDart
ORD036113,C2660,P004,2025-07-26,2025-07-29,5,0.00,DHL
ORD036114,C1335,P006,2025-08-10,2025-08-12,3,0.15,BlueDart
ORD036115,C4128,P006,2025-02-25,2025-02-26,1,0.10,BlueDart
ORD036116,C1376,P007,2025-03-04,2025-03-08,1,0.15,DHL
ORD036117,C4894,P006,2025-06-10,2025-06-12,1,0.00,BlueDart
ORD036118,C4427,P006,2026-03-19,2026-03-23,1,0.00,FedEx
ORD036119,C4005,P003,2025-02-09,2025-02-10,2,0.15,DHL
ORD036120,C0774,P002,2025-02-19,2025-02-20,1,0.05,FedEx
ORD036121,C2601,P003,2025-06-18,2025-06-29,2,0.25,SwiftEx
ORD036122,C4896,P004,2025-07-05,2025-07-09,2,0.05,BlueDart
ORD036123,C2054,P005,2025-09-12,2025-09-14,4,0.05,BlueDart
ORD036124,C3588,P001,2025-12-29,2025-12-30,5,0.15,DHL
ORD036125,C3266,P003,2025-01-09,2025-01-12,2,0.25,DHL
ORD036126,C0766,P005,2026-01-08,2026-01-10,2,0.10,BlueDart
ORD036127,C1364,P004,2025-11-04,2025-11-06,5,0.00,BlueDart
ORD036128,C1520,P001,2026-01-17,2026-01-19,2,0.10,DHL
ORD036129,C3913,P007,2025-11-16,2025-11-20,2,0.05,DHL
ORD036130,C1670,P006,2026-04-23,2026-04-26,5,0.00,BlueDart
ORD036131,C1310,P004,2025-11-14,2025-11-30,2,0.05,SwiftEx
ORD036132,C2910,P006,2025-03-12,2025-03-14,5,0.00,DHL
ORD036133,C3822,P006,2025-06-07,2025-06-08,4,0.10,FedEx
ORD036134,C3029,P003,2025-04-08,2025-04-11,5,0.30,FedEx
ORD036135,C4209,P001,2025-03-02,2025-03-04,2,0.10,FedEx
ORD036136,C2282,P003,2026-01-24,2026-01-25,2,0.25,BlueDart
ORD036137,C1272,P007,2025-04-17,2025-04-20,4,0.10,DHL
ORD036138,C0593,P003,2025-03-22,2025-03-25,2,0.25,BlueDart
ORD036139,C3433,P007,2025-12-19,2025-12-20,2,0.00,FedEx
ORD036140,C2229,P004,2025-03-14,2025-03-26,2,0.10,SwiftEx
ORD036141,C4842,P003,2025-12-05,2025-12-07,5,0.20,DHL
ORD036142,C4895,P001,2025-01-04,2025-01-08,3,0.00,DHL
ORD036143,C3962,P007,2025-01-15,2025-01-17,5,0.05,DHL
ORD036144,C1488,P001,2025-01-21,2025-02-05,4,0.10,SwiftEx
ORD036145,C2892,P001,2025-05-25,2025-06-04,4,0.15,SwiftEx
ORD036146,C3430,P001,2025-10-07,2025-10-10,4,0.00,DHL
ORD036147,C2519,P006,2025-04-08,2025-04-10,3,0.15,BlueDart
ORD036148,C2291,P006,2025-08-26,2025-08-28,4,0.15,FedEx
ORD036149,C3528,P006,2025-02-17,2025-02-19,5,0.10,BlueDart
ORD036150,C3370,P004,2025-09-12,2025-09-16,4,0.00,DHL
ORD036151,C2485,P004,2025-07-30,2025-07-31,2,0.10,FedEx
ORD036152,C1282,P006,2025-02-11,2025-02-12,3,0.00,FedEx
ORD036153,C3739,P005,2025-10-29,2025-11-02,5,0.00,DHL
ORD036154,C2044,P001,2025-08-03,2025-08-13,1,0.05,SwiftEx
ORD036155,C3533,P006,2025-04-15,2025-04-18,2,0.15,FedEx
ORD036156,C2643,P006,2025-06-17,2025-06-21,5,0.00,BlueDart
ORD036157,C1836,P004,2025-08-21,2025-08-23,3,0.15,BlueDart
ORD036158,C3755,P002,2025-03-23,2025-04-08,5,0.05,SwiftEx
ORD036159,C4926,P007,2025-08-31,2025-09-13,4,0.10,SwiftEx
ORD036160,C1295,P005,2026-02-07,2026-02-18,4,0.00,SwiftEx
ORD036161,C4685,P007,2025-08-28,2025-09-10,4,0.15,SwiftEx
ORD036162,C3260,P006,2025-01-18,2025-01-30,1,0.10,SwiftEx
ORD036163,C1834,P003,2025-03-23,2025-04-03,5,0.25,SwiftEx
ORD036164,C4712,P007,2025-12-21,2025-12-25,2,0.10,FedEx
ORD036165,C2416,P004,2025-05-15,2025-05-16,1,0.05,FedEx
ORD036166,C4939,P002,2025-12-10,2025-12-14,3,0.15,DHL
ORD036167,C2947,P005,2025-06-01,2025-06-11,3,0.00,SwiftEx
ORD036168,C2879,P002,2025-03-11,2025-03-23,3,0.00,SwiftEx
ORD036169,C2717,P004,2025-11-17,2025-11-18,3,0.15,BlueDart
ORD036170,C4593,P005,2025-09-29,2025-10-14,4,0.15,SwiftEx
ORD036171,C3696,P001,2025-03-12,2025-03-14,5,0.05,BlueDart
ORD036172,C1257,P003,2025-03-13,2025-03-26,5,0.25,SwiftEx
ORD036173,C4938,P006,2025-08-01,2025-08-04,5,0.15,FedEx
ORD036174,C0261,P001,2025-09-30,2025-10-03,3,0.10,DHL
ORD036175,C4092,P003,2025-01-04,2025-01-05,2,0.25,FedEx
ORD036176,C1648,P007,2025-09-16,2025-10-02,5,0.10,SwiftEx
ORD036177,C4398,P005,2025-04-23,2025-04-26,5,0.05,BlueDart
ORD036178,C1368,P004,2025-05-10,2025-05-11,4,0.00,BlueDart
ORD036179,C0621,P001,2025-02-10,2025-02-13,5,0.15,FedEx
ORD036180,C1836,P006,2025-05-12,2025-05-15,2,0.15,DHL
ORD036181,C4468,P005,2025-01-08,2025-01-12,4,0.15,BlueDart
ORD036182,C3835,P007,2026-01-27,2026-01-30,2,0.05,DHL
ORD036183,C4339,P005,2025-03-17,2025-04-02,1,0.00,SwiftEx
ORD036184,C2322,P005,2025-01-24,2025-01-25,2,0.10,BlueDart
ORD036185,C0771,P004,2025-02-23,2025-02-24,2,0.15,BlueDart
ORD036186,C1259,P003,2025-04-29,2025-05-01,4,0.25,BlueDart
ORD036187,C0825,P004,2025-06-15,2025-06-19,2,0.00,FedEx
ORD036188,C4505,P004,2025-11-12,2025-11-14,4,0.10,DHL
ORD036189,C3565,P004,2025-11-29,2025-12-01,5,0.00,FedEx
ORD036190,C1360,P007,2025-02-18,2025-02-22,5,0.15,DHL
ORD036191,C0488,P006,2025-08-18,2025-08-29,5,0.00,SwiftEx
ORD036192,C2737,P005,2026-02-28,2026-03-15,2,0.00,SwiftEx
ORD036193,C4467,P002,2025-05-26,2025-05-30,1,0.15,BlueDart
ORD036194,C3948,P002,2025-12-24,2025-12-25,5,0.15,BlueDart
ORD036195,C3826,P004,2025-07-09,2025-07-13,5,0.00,FedEx
ORD036196,C4752,P001,2025-05-17,2025-05-30,3,0.00,SwiftEx
ORD036197,C2241,P005,2025-07-22,2025-07-25,2,0.15,BlueDart
ORD036198,C2429,P004,2025-03-13,2025-03-16,4,0.00,FedEx
ORD036199,C1527,P007,2026-01-15,2026-01-19,2,0.15,BlueDart
ORD036200,C1140,P005,2025-11-16,2025-12-01,1,0.15,SwiftEx
ORD036201,C4221,P002,2025-07-10,2025-07-12,3,0.15,DHL
ORD036202,C3446,P003,2025-10-07,2025-10-19,1,0.25,SwiftEx
ORD036203,C4423,P004,2025-11-19,2025-11-21,2,0.05,FedEx
ORD036204,C1166,P006,2025-02-14,2025-02-18,3,0.10,BlueDart
ORD036205,C2674,P001,2025-06-30,2025-07-01,5,0.15,BlueDart
ORD036206,C1696,P005,2025-08-03,2025-08-05,4,0.10,FedEx
ORD036207,C2546,P007,2025-12-20,2025-12-23,4,0.10,BlueDart
ORD036208,C4447,P003,2025-09-16,2025-09-18,5,0.20,DHL
ORD036209,C4769,P005,2025-10-08,2025-10-09,5,0.00,BlueDart
ORD036210,C2252,P006,2026-04-14,2026-04-17,4,0.15,FedEx
ORD036211,C0312,P007,2026-01-14,2026-01-17,1,0.10,BlueDart
ORD036212,C2114,P002,2026-01-26,2026-01-27,1,0.00,BlueDart
ORD036213,C2433,P001,2026-01-05,2026-01-15,3,0.00,SwiftEx
ORD036214,C3824,P007,2025-10-13,2025-10-14,5,0.05,BlueDart
ORD036215,C3850,P004,2025-11-18,2025-11-20,1,0.00,DHL
ORD036216,C1570,P005,2025-08-16,2025-08-30,3,0.05,SwiftEx
ORD036217,C0412,P007,2025-11-10,2025-11-14,2,0.10,FedEx
ORD036218,C2936,P002,2026-03-25,2026-03-29,1,0.05,BlueDart
ORD036219,C1390,P004,2026-02-05,2026-02-09,5,0.10,DHL
ORD036220,C0264,P006,2026-02-22,2026-02-24,5,0.00,BlueDart
ORD036221,C1175,P005,2026-04-12,2026-04-14,5,0.05,DHL
ORD036222,C1478,P003,2025-09-11,2025-09-15,5,0.15,FedEx
ORD036223,C3094,P002,2025-07-07,2025-07-10,2,0.00,DHL
ORD036224,C4643,P007,2025-02-15,2025-02-17,3,0.00,DHL
ORD036225,C3512,P006,2025-04-09,2025-04-10,4,0.15,FedEx
ORD036226,C2317,P004,2026-03-11,2026-03-15,2,0.05,FedEx
ORD036227,C0643,P005,2025-05-28,2025-06-09,1,0.00,SwiftEx
ORD036228,C2116,P003,2025-07-30,2025-08-15,4,0.25,SwiftEx
ORD036229,C2299,P002,2025-01-16,2025-01-18,1,0.10,FedEx
ORD036230,C4513,P006,2025-08-09,2025-08-13,2,0.10,FedEx
ORD036231,C3374,P007,2025-01-02,2025-01-04,4,0.10,FedEx
ORD036232,C2849,P003,2025-03-10,2025-03-11,2,0.20,BlueDart
ORD036233,C4652,P004,2025-05-24,2025-05-28,5,0.05,DHL
ORD036234,C3198,P003,2025-12-06,2025-12-07,1,0.20,FedEx
ORD036235,C0032,P001,2025-03-19,2025-04-03,5,0.00,SwiftEx
ORD036236,C2815,P003,2025-09-17,2025-09-21,2,0.20,FedEx
ORD036237,C3636,P001,2025-01-25,2025-01-28,2,0.00,DHL
ORD036238,C3296,P007,2026-02-09,2026-02-10,2,0.10,FedEx
ORD036239,C2058,P006,2025-08-17,2025-08-19,1,0.15,DHL
ORD036240,C0244,P003,2026-01-06,2026-01-21,2,0.30,SwiftEx
