return_id,order_id,return_reason
RET205848,ORD045818,Late Delivery
RET205849,ORD045823,Late Delivery
RET205850,ORD045826,Wrong Item
RET205851,ORD045833,Late Delivery
RET205852,ORD045841,Late Delivery
RET205853,ORD045843,Late Delivery
RET205854,ORD045854,Late Delivery
RET205855,ORD045858,Late Delivery
RET205856,ORD045859,Late Delivery
RET205857,ORD045865,Late Delivery
RET205858,ORD045875,Late Delivery
RET205859,ORD045887,Late Delivery
RET205860,ORD045896,Late Delivery
RET205861,ORD045911,Late Delivery
RET205862,ORD045916,Changed Mind
RET205863,ORD045918,Late Delivery
RET205864,ORD045923,Late Delivery
RET205865,ORD045933,Late Delivery
RET205866,ORD045936,Late Delivery
RET205867,ORD045943,Late Delivery
RET205868,ORD045948,Late Delivery
RET205869,ORD045950,Late Delivery
RET205870,ORD045959,Late Delivery
RET205871,ORD045962,Late Delivery
RET205872,ORD045964,Late Delivery
RET205873,ORD045967,Late Delivery
RET205874,ORD045996,Late Delivery
RET205875,ORD046003,Late Delivery
RET205876,ORD046005,Late Delivery
RET205877,ORD046016,Late Delivery
RET205878,ORD046022,Wrong Item
RET205879,ORD046031,Late Delivery
RET205880,ORD046033,Late Delivery
RET205881,ORD046044,Late Delivery
RET205882,ORD046045,Late Delivery
RET205883,ORD046049,Wrong Item
RET205884,ORD046052,Late Delivery
RET205885,ORD046057,Late Delivery
RET205886,ORD046080,Late Delivery
RET205887,ORD046081,Late Delivery
RET205888,ORD046083,Late Delivery
RET205889,ORD046094,Wrong Item
RET205890,ORD046100,Late Delivery
RET205891,ORD046105,Late Delivery
RET205892,ORD046110,Late Delivery
RET205893,ORD046111,Late Delivery
RET205894,ORD046115,Late Delivery
RET205895,ORD046118,Late Delivery
RET205896,ORD046124,Late Delivery
RET205897,ORD046140,Late Delivery
RET205898,ORD046145,Late Delivery
RET205899,ORD046163,Late Delivery
RET205900,ORD046169,Late Delivery
RET205901,ORD046180,Late Delivery
RET205902,ORD046185,Late Delivery
RET205903,ORD046196,Late Delivery
RET205904,ORD046202,Late Delivery
RET205905,ORD046203,Late Delivery
RET205906,ORD046204,Late Delivery
RET205907,ORD046215,Late Delivery
RET205908,ORD046225,Late Delivery
RET205909,ORD046235,Late Delivery
RET205910,ORD046239,Wrong Item
RET205911,ORD046245,Late Delivery
RET205912,ORD046250,Late Delivery
RET205913,ORD046251,Late Delivery
RET205914,ORD046252,Late Delivery
RET205915,ORD046253,Late Delivery
RET205916,ORD046257,Late Delivery
RET205917,ORD046267,Late Delivery
RET205918,ORD046275,Late Delivery
RET205919,ORD046304,Late Delivery
RET205920,ORD046313,Late Delivery
RET205921,ORD046319,Late Delivery
RET205922,ORD046343,Late Delivery
RET205923,ORD046344,Late Delivery
RET205924,ORD046351,Late Delivery
RET205925,ORD046363,Late Delivery
RET205926,ORD046369,Changed Mind
RET205927,ORD046372,Late Delivery
RET205928,ORD046374,Changed Mind
RET205929,ORD046400,Late Delivery
RET205930,ORD046401,Late Delivery
RET205931,ORD046417,Late Delivery
RET205932,ORD046420,Late Delivery
RET205933,ORD046433,Late Delivery
RET205934,ORD046448,Late Delivery
RET205935,ORD046458,Late Delivery
RET205936,ORD046463,Late Delivery
RET205937,ORD046475,Late Delivery
RET205938,ORD046481,Late Delivery
RET205939,ORD046508,Late Delivery
RET205940,ORD046527,Late Delivery
RET205941,ORD046528,Late Delivery
RET205942,ORD046533,Late Delivery
RET205943,ORD046535,Late Delivery
RET205944,ORD046542,Late Delivery
RET205945,ORD046546,Late Delivery
RET205946,ORD046559,Wrong Item
RET205947,ORD046581,Late Delivery
RET205948,ORD046591,Late Delivery
RET205949,ORD046599,Late Delivery
RET205950,ORD046601,Wrong Item
RET205951,ORD046630,Late Delivery
RET205952,ORD046635,Late Delivery
RET205953,ORD046636,Late Delivery
RET205954,ORD046647,Late Delivery
RET205955,ORD046664,Late Delivery
RET205956,ORD046665,Late Delivery
RET205957,ORD046672,Late Delivery
RET205958,ORD046674,Late Delivery
RET205959,ORD046678,Late Delivery
RET205960,ORD046679,Late Delivery
RET205961,ORD046683,Late Delivery
RET205962,ORD046693,Late Delivery
RET205963,ORD046696,Late Delivery
RET205964,ORD046707,Late Delivery
RET205965,ORD046713,Late Delivery
RET205966,ORD046724,Late Delivery
RET205967,ORD046726,Late Delivery
RET205968,ORD046736,Late Delivery
RET205969,ORD046738,Late Delivery
RET205970,ORD046751,Late Delivery
RET205971,ORD046775,Late Delivery
RET205972,ORD046777,Defective
RET205973,ORD046784,Late Delivery
RET205974,ORD046787,Late Delivery
RET205975,ORD046800,Defective
RET205976,ORD046806,Late Delivery
RET205977,ORD046807,Late Delivery
RET205978,ORD046819,Late Delivery
RET205979,ORD046824,Wrong Item
RET205980,ORD046826,Late Delivery
RET205981,ORD046832,Late Delivery
RET205982,ORD046842,Late Delivery
RET205983,ORD046853,Late Delivery
RET205984,ORD046855,Late Delivery
RET205985,ORD046857,Late Delivery
RET205986,ORD046863,Late Delivery
RET205987,ORD046865,Late Delivery
RET205988,ORD046871,Late Delivery
RET205989,ORD046873,Late Delivery
RET205990,ORD046874,Late Delivery
RET205991,ORD046884,Late Delivery
RET205992,ORD046885,Late Delivery
RET205993,ORD046886,Late Delivery
RET205994,ORD046892,Late Delivery
RET205995,ORD046901,Late Delivery
RET205996,ORD046904,Defective
RET205997,ORD046914,Changed Mind
RET205998,ORD046921,Changed Mind
RET205999,ORD046926,Late Delivery
RET206000,ORD046945,Late Delivery
RET206001,ORD046950,Late Delivery
RET206002,ORD046952,Late Delivery
RET206003,ORD046953,Late Delivery
RET206004,ORD046957,Late Delivery
RET206005,ORD046959,Late Delivery
RET206006,ORD046970,Late Delivery
RET206007,ORD046984,Late Delivery
RET206008,ORD046987,Late Delivery
RET206009,ORD047004,Late Delivery
RET206010,ORD047006,Late Delivery
RET206011,ORD047021,Changed Mind
RET206012,ORD047024,Late Delivery
RET206013,ORD047029,Late Delivery
RET206014,ORD047032,Late Delivery
RET206015,ORD047033,Late Delivery
RET206016,ORD047037,Late Delivery
RET206017,ORD047044,Late Delivery
RET206018,ORD047045,Late Delivery
RET206019,ORD047047,Defective
RET206020,ORD047062,Late Delivery
RET206021,ORD047076,Late Delivery
RET206022,ORD047078,Late Delivery
RET206023,ORD047086,Changed Mind
RET206024,ORD047088,Late Delivery
RET206025,ORD047099,Late Delivery
RET206026,ORD047101,Late Delivery
RET206027,ORD047129,Late Delivery
RET206028,ORD047139,Late Delivery
RET206029,ORD047150,Late Delivery
RET206030,ORD047164,Late Delivery
RET206031,ORD047172,Late Delivery
RET206032,ORD047174,Late Delivery
RET206033,ORD047183,Late Delivery
RET206034,ORD047192,Wrong Item
RET206035,ORD047194,Late Delivery
RET206036,ORD047197,Late Delivery
RET206037,ORD047213,Late Delivery
RET206038,ORD047225,Late Delivery
RET206039,ORD047230,Late Delivery
RET206040,ORD047237,Late Delivery
RET206041,ORD047268,Late Delivery
RET206042,ORD047273,Late Delivery
RET206043,ORD047276,Late Delivery
RET206044,ORD047278,Late Delivery
RET206045,ORD047285,Late Delivery
RET206046,ORD047287,Wrong Item
RET206047,ORD047290,Late Delivery
RET206048,ORD047299,Late Delivery
RET206049,ORD047302,Late Delivery
RET206050,ORD047303,Late Delivery
RET206051,ORD047305,Late Delivery
RET206052,ORD047321,Late Delivery
RET206053,ORD047336,Defective
RET206054,ORD047369,Late Delivery
RET206055,ORD047370,Late Delivery
RET206056,ORD047383,Late Delivery
RET206057,ORD047388,Late Delivery
RET206058,ORD047406,Changed Mind
RET206059,ORD047410,Late Delivery
RET206060,ORD047416,Late Delivery
RET206061,ORD047420,Late Delivery
RET206062,ORD047422,Defective
RET206063,ORD047427,Late Delivery
RET206064,ORD047432,Late Delivery
RET206065,ORD047439,Defective
RET206066,ORD047441,Late Delivery
RET206067,ORD047447,Late Delivery
RET206068,ORD047449,Late Delivery
RET206069,ORD047454,Late Delivery
RET206070,ORD047455,Late Delivery
RET206071,ORD047457,Late Delivery
RET206072,ORD047460,Late Delivery
RET206073,ORD047471,Defective
RET206074,ORD047482,Late Delivery
RET206075,ORD047485,Late Delivery
RET206076,ORD047488,Late Delivery
RET206077,ORD047494,Late Delivery
RET206078,ORD047499,Late Delivery
RET206079,ORD047502,Late Delivery
RET206080,ORD047505,Defective
RET206081,ORD047511,Late Delivery
RET206082,ORD047514,Late Delivery
RET206083,ORD047515,Late Delivery
RET206084,ORD047517,Late Delivery
RET206085,ORD047531,Changed Mind
RET206086,ORD047534,Late Delivery
RET206087,ORD047543,Late Delivery
RET206088,ORD047549,Wrong Item
RET206089,ORD047561,Late Delivery
RET206090,ORD047590,Late Delivery
RET206091,ORD047591,Late Delivery
RET206092,ORD047601,Late Delivery
RET206093,ORD047604,Late Delivery
RET206094,ORD047606,Late Delivery
RET206095,ORD047609,Late Delivery
RET206096,ORD047617,Late Delivery
RET206097,ORD047621,Late Delivery
RET206098,ORD047627,Late Delivery
RET206099,ORD047633,Late Delivery
RET206100,ORD047634,Late Delivery
RET206101,ORD047635,Late Delivery
RET206102,ORD047644,Late Delivery
RET206103,ORD047654,Late Delivery
RET206104,ORD047659,Late Delivery
RET206105,ORD047662,Late Delivery
RET206106,ORD047667,Late Delivery
RET206107,ORD047672,Late Delivery
RET206108,ORD047683,Late Delivery
RET206109,ORD047684,Late Delivery
RET206110,ORD047685,Late Delivery
RET206111,ORD047694,Late Delivery
RET206112,ORD047696,Late Delivery
RET206113,ORD047702,Late Delivery
RET206114,ORD047717,Late Delivery
RET206115,ORD047721,Late Delivery
RET206116,ORD047722,Late Delivery
RET206117,ORD047731,Changed Mind
RET206118,ORD047738,Late Delivery
RET206119,ORD047746,Late Delivery
RET206120,ORD047755,Late Delivery
RET206121,ORD047759,Late Delivery
RET206122,ORD047762,Late Delivery
RET206123,ORD047766,Late Delivery
RET206124,ORD047772,Late Delivery
RET206125,ORD047780,Late Delivery
RET206126,ORD047787,Late Delivery
RET206127,ORD047833,Late Delivery
RET206128,ORD047836,Late Delivery
RET206129,ORD047845,Late Delivery
RET206130,ORD047858,Late Delivery
RET206131,ORD047868,Late Delivery
RET206132,ORD047872,Late Delivery
RET206133,ORD047892,Defective
RET206134,ORD047906,Late Delivery
RET206135,ORD047914,Late Delivery
RET206136,ORD047922,Late Delivery
RET206137,ORD047925,Late Delivery
RET206138,ORD047966,Late Delivery
RET206139,ORD047972,Late Delivery
RET206140,ORD047973,Defective
RET206141,ORD047978,Late Delivery
RET206142,ORD047999,Late Delivery
RET206143,ORD048008,Late Delivery
RET206144,ORD048019,Wrong Item
RET206145,ORD048020,Late Delivery
RET206146,ORD048025,Late Delivery
RET206147,ORD048026,Late Delivery
RET206148,ORD048052,Changed Mind
RET206149,ORD048056,Late Delivery
RET206150,ORD048062,Late Delivery
RET206151,ORD048067,Changed Mind
RET206152,ORD048086,Late Delivery
RET206153,ORD048087,Late Delivery
RET206154,ORD048093,Late Delivery
RET206155,ORD048112,Late Delivery
RET206156,ORD048127,Late Delivery
RET206157,ORD048129,Wrong Item
RET206158,ORD048132,Late Delivery
RET206159,ORD048144,Late Delivery
RET206160,ORD048147,Late Delivery
RET206161,ORD048155,Late Delivery
RET206162,ORD048156,Late Delivery
RET206163,ORD048171,Late Delivery
RET206164,ORD048175,Late Delivery
RET206165,ORD048181,Late Delivery
RET206166,ORD048188,Late Delivery
RET206167,ORD048195,Late Delivery
RET206168,ORD048196,Late Delivery
RET206169,ORD048200,Late Delivery
RET206170,ORD048201,Late Delivery
RET206171,ORD048205,Late Delivery
RET206172,ORD048213,Late Delivery
RET206173,ORD048216,Late Delivery
RET206174,ORD048239,Late Delivery
RET206175,ORD048245,Late Delivery
RET206176,ORD048251,Late Delivery
RET206177,ORD048278,Changed Mind
RET206178,ORD048279,Late Delivery
RET206179,ORD048281,Late Delivery
RET206180,ORD048295,Changed Mind
RET206181,ORD048299,Late Delivery
RET206182,ORD048311,Late Delivery
RET206183,ORD048343,Late Delivery
RET206184,ORD048362,Late Delivery
RET206185,ORD048366,Late Delivery
RET206186,ORD048369,Late Delivery
RET206187,ORD048386,Defective
RET206188,ORD048398,Late Delivery
RET206189,ORD048401,Late Delivery
RET206190,ORD048408,Late Delivery
RET206191,ORD048410,Late Delivery
RET206192,ORD048415,Late Delivery
RET206193,ORD048423,Late Delivery
RET206194,ORD048427,Late Delivery
RET206195,ORD048435,Late Delivery
RET206196,ORD048436,Wrong Item
RET206197,ORD048438,Late Delivery
RET206198,ORD048441,Late Delivery
RET206199,ORD048442,Late Delivery
RET206200,ORD048455,Late Delivery
RET206201,ORD048465,Late Delivery
RET206202,ORD048471,Late Delivery
RET206203,ORD048475,Wrong Item
RET206204,ORD048483,Late Delivery
RET206205,ORD048486,Late Delivery
RET206206,ORD048495,Late Delivery
RET206207,ORD048501,Defective
RET206208,ORD048502,Late Delivery
RET206209,ORD048507,Late Delivery
RET206210,ORD048528,Late Delivery
RET206211,ORD048529,Late Delivery
RET206212,ORD048533,Late Delivery
RET206213,ORD048538,Late Delivery
RET206214,ORD048539,Late Delivery
RET206215,ORD048550,Late Delivery
RET206216,ORD048552,Late Delivery
RET206217,ORD048560,Late Delivery
RET206218,ORD048564,Late Delivery
RET206219,ORD048565,Late Delivery
RET206220,ORD048579,Late Delivery
RET206221,ORD048590,Defective
RET206222,ORD048598,Late Delivery
RET206223,ORD048601,Changed Mind
RET206224,ORD048604,Late Delivery
RET206225,ORD048609,Late Delivery
RET206226,ORD048610,Late Delivery
RET206227,ORD048613,Late Delivery
RET206228,ORD048618,Late Delivery
RET206229,ORD048623,Late Delivery
RET206230,ORD048628,Late Delivery
RET206231,ORD048634,Late Delivery
RET206232,ORD048640,Late Delivery
RET206233,ORD048643,Late Delivery
RET206234,ORD048644,Late Delivery
RET206235,ORD048649,Late Delivery
RET206236,ORD048651,Late Delivery
RET206237,ORD048665,Late Delivery
RET206238,ORD048667,Late Delivery
RET206239,ORD048674,Late Delivery
RET206240,ORD048687,Late Delivery
RET206241,ORD048688,Late Delivery
RET206242,ORD048692,Late Delivery
RET206243,ORD048707,Late Delivery
RET206244,ORD048716,Late Delivery
RET206245,ORD048729,Late Delivery
RET206246,ORD048735,Late Delivery
RET206247,ORD048736,Late Delivery
RET206248,ORD048743,Late Delivery
RET206249,ORD048744,Late Delivery
RET206250,ORD048747,Late Delivery
RET206251,ORD048765,Late Delivery
RET206252,ORD048766,Late Delivery
RET206253,ORD048769,Late Delivery
RET206254,ORD048773,Late Delivery
RET206255,ORD048784,Changed Mind
RET206256,ORD048785,Late Delivery
RET206257,ORD048792,Late Delivery
RET206258,ORD048793,Late Delivery
RET206259,ORD048814,Wrong Item
RET206260,ORD048826,Late Delivery
RET206261,ORD048827,Late Delivery
RET206262,ORD048833,Late Delivery
RET206263,ORD048834,Late Delivery
RET206264,ORD048843,Late Delivery
RET206265,ORD048846,Late Delivery
RET206266,ORD048878,Late Delivery
RET206267,ORD048888,Late Delivery
RET206268,ORD048896,Late Delivery
RET206269,ORD048899,Late Delivery
RET206270,ORD048900,Late Delivery
RET206271,ORD048918,Late Delivery
RET206272,ORD048922,Late Delivery
RET206273,ORD048923,Late Delivery
RET206274,ORD048934,Late Delivery
RET206275,ORD048942,Late Delivery
RET206276,ORD048965,Late Delivery
RET206277,ORD048982,Late Delivery
RET206278,ORD048991,Late Delivery
RET206279,ORD048992,Late Delivery
RET206280,ORD048993,Late Delivery
RET206281,ORD049003,Changed Mind
RET206282,ORD049008,Late Delivery
RET206283,ORD049011,Late Delivery
RET206284,ORD049014,Late Delivery
RET206285,ORD049020,Late Delivery
RET206286,ORD049041,Late Delivery
RET206287,ORD049044,Late Delivery
RET206288,ORD049046,Late Delivery
RET206289,ORD049066,Late Delivery
RET206290,ORD049080,Late Delivery
RET206291,ORD049084,Late Delivery
RET206292,ORD049087,Changed Mind
RET206293,ORD049092,Late Delivery
RET206294,ORD049125,Late Delivery
RET206295,ORD049138,Late Delivery
RET206296,ORD049151,Late Delivery
RET206297,ORD049169,Late Delivery
RET206298,ORD049183,Late Delivery
RET206299,ORD049186,Late Delivery
RET206300,ORD049194,Late Delivery
RET206301,ORD049199,Late Delivery
RET206302,ORD049203,Late Delivery
RET206303,ORD049207,Late Delivery
RET206304,ORD049210,Late Delivery
RET206305,ORD049214,Late Delivery
RET206306,ORD049223,Late Delivery
RET206307,ORD049226,Late Delivery
RET206308,ORD049227,Late Delivery
RET206309,ORD049246,Late Delivery
RET206310,ORD049252,Late Delivery
RET206311,ORD049254,Late Delivery
RET206312,ORD049266,Late Delivery
RET206313,ORD049270,Late Delivery
RET206314,ORD049271,Late Delivery
RET206315,ORD049274,Late Delivery
RET206316,ORD049275,Late Delivery
RET206317,ORD049276,Late Delivery
RET206318,ORD049283,Late Delivery
RET206319,ORD049284,Late Delivery
RET206320,ORD049297,Late Delivery
RET206321,ORD049299,Changed Mind
RET206322,ORD049320,Late Delivery
RET206323,ORD049326,Late Delivery
RET206324,ORD049333,Late Delivery
RET206325,ORD049348,Late Delivery
RET206326,ORD049353,Late Delivery
RET206327,ORD049354,Late Delivery
RET206328,ORD049358,Late Delivery
RET206329,ORD049363,Late Delivery
RET206330,ORD049364,Late Delivery
RET206331,ORD049368,Late Delivery
RET206332,ORD049389,Late Delivery
RET206333,ORD049396,Changed Mind
RET206334,ORD049401,Late Delivery
RET206335,ORD049406,Late Delivery
RET206336,ORD049414,Late Delivery
RET206337,ORD049422,Late Delivery
RET206338,ORD049432,Late Delivery
RET206339,ORD049441,Late Delivery
RET206340,ORD049442,Late Delivery
RET206341,ORD049447,Late Delivery
RET206342,ORD049457,Changed Mind
RET206343,ORD049459,Late Delivery
RET206344,ORD049464,Late Delivery
RET206345,ORD049475,Late Delivery
RET206346,ORD049477,Wrong Item
RET206347,ORD049492,Late Delivery
RET206348,ORD049497,Late Delivery
RET206349,ORD049528,Late Delivery
RET206350,ORD049539,Defective
RET206351,ORD049546,Late Delivery
RET206352,ORD049564,Late Delivery
RET206353,ORD049571,Late Delivery
RET206354,ORD049578,Late Delivery
RET206355,ORD049586,Late Delivery
RET206356,ORD049598,Late Delivery
RET206357,ORD049604,Late Delivery
RET206358,ORD049608,Late Delivery
RET206359,ORD049609,Late Delivery
RET206360,ORD049611,Late Delivery
RET206361,ORD049615,Late Delivery
RET206362,ORD049620,Late Delivery
RET206363,ORD049622,Changed Mind
RET206364,ORD049624,Defective
RET206365,ORD049626,Late Delivery
RET206366,ORD049635,Changed Mind
RET206367,ORD049640,Late Delivery
RET206368,ORD049642,Late Delivery
RET206369,ORD049646,Late Delivery
RET206370,ORD049651,Changed Mind
RET206371,ORD049653,Late Delivery
RET206372,ORD049665,Late Delivery
RET206373,ORD049667,Late Delivery
RET206374,ORD049681,Late Delivery
RET206375,ORD049688,Wrong Item
RET206376,ORD049697,Defective
RET206377,ORD049699,Late Delivery
RET206378,ORD049706,Late Delivery
RET206379,ORD049708,Late Delivery
RET206380,ORD049710,Late Delivery
RET206381,ORD049715,Late Delivery
RET206382,ORD049720,Late Delivery
RET206383,ORD049723,Late Delivery
RET206384,ORD049725,Wrong Item
RET206385,ORD049729,Late Delivery
RET206386,ORD049735,Late Delivery
RET206387,ORD049738,Late Delivery
RET206388,ORD049739,Late Delivery
RET206389,ORD049748,Late Delivery
RET206390,ORD049750,Changed Mind
RET206391,ORD049758,Late Delivery
RET206392,ORD049761,Late Delivery
RET206393,ORD049767,Late Delivery
RET206394,ORD049768,Late Delivery
RET206395,ORD049781,Defective
RET206396,ORD049794,Late Delivery
RET206397,ORD049801,Wrong Item
RET206398,ORD049804,Late Delivery
RET206399,ORD049808,Late Delivery
RET206400,ORD049821,Late Delivery
RET206401,ORD049831,Changed Mind
